job_name,instance_type,vcpu_per_instance,time_instance_seconds,time_vcpu_seconds,cost_cloud_dollars,cost_vray_dollars,used_clock,total_clock,cpu_utilization,peak_memory_usage_gib,min_feasible_instance_type,camera_trajectory_included_in_dataset
ai_048_010@scene_cam_01_geometry,9xlarge,36,17218.409000000003,619862.7240000002,2.8386460393055564,1.5496568100000003,39002226,807829717,0.04828025656798164,10.442523956298828,2xlarge,True
ai_048_010@scene_cam_02_geometry,9xlarge,36,16314.773,587331.828,2.6896716043055555,1.4683295699999999,39755332,786020806,0.05057796396295393,10.390731811523438,2xlarge,True
ai_048_010@scene_cam_03_geometry,9xlarge,36,17315.763999999996,623367.5039999998,2.854696092777777,1.5584187599999995,38610750,830469380,0.04649268345089376,10.381866455078125,2xlarge,True
ai_050_001@scene_cam_00_geometry,9xlarge,36,28961.073000000015,1042598.6280000005,4.774554673750003,2.6064965700000013,80824501,989447734,0.08168647844919921,26.59375762939453,4xlarge,True
ai_050_001@scene_cam_01_geometry,9xlarge,36,31155.640000000003,1121603.04,5.136353427777779,2.8040076,86250150,1114446170,0.07739283630002515,26.590503692626953,4xlarge,True
ai_050_001@scene_cam_02_geometry,9xlarge,36,34415.87100000001,1238971.3560000001,5.673838732916669,3.09742839,86501361,1206878724,0.07167361498701837,26.495132446289062,4xlarge,True
ai_050_001@scene_cam_03_geometry,9xlarge,36,32719.913,1177916.868,5.39424121263889,2.94479217,86917805,1174217764,0.07402187879010831,26.537837982177734,4xlarge,True
ai_050_001@scene_cam_04_geometry,9xlarge,36,30654.886999999995,1103575.9319999998,5.053798731805554,2.7589398299999996,79944946,1116418221,0.07160842101662546,26.45843505859375,4xlarge,True
ai_050_002@scene_cam_00_geometry,9xlarge,36,43226.646000000015,1556159.2560000005,7.126392889166669,3.890398140000001,64607718,1415914078,0.045629688272652374,9.486114501953125,2xlarge,True
ai_050_002@scene_cam_01_geometry,9xlarge,36,39072.249,1406600.9640000002,6.441494383750001,3.51650241,60960392,1209662907,0.05039452863044597,9.366771697998047,2xlarge,True
ai_050_002@scene_cam_02_geometry,9xlarge,36,31121.23199999999,1120364.3519999995,5.130680886666664,2.8009108799999987,58532236,1129093170,0.05184004080017595,9.501483917236328,2xlarge,True
ai_050_002@scene_cam_03_geometry,9xlarge,36,29508.51299999999,1062306.4679999996,4.864806240416666,2.655766169999999,47768072,1008889572,0.04734717587109722,9.262611389160156,2xlarge,True
ai_050_002@scene_cam_04_geometry,9xlarge,36,29317.99900000001,1055447.9640000004,4.833397890694447,2.6386199100000005,53560943,1052905637,0.050869651674207914,9.403827667236328,2xlarge,True
ai_050_003@scene_cam_00_geometry,9xlarge,36,24690.742,888866.7119999999,4.0705431602777775,2.22216678,83887558,935054495,0.08971408452509498,23.550983428955078,4xlarge,True
ai_050_003@scene_cam_01_geometry,9xlarge,36,27773.540999999997,999847.4759999999,4.57877682875,2.4996186899999997,79981530,1057498101,0.0756327882994468,24.095985412597656,4xlarge,True
ai_050_003@scene_cam_02_geometry,9xlarge,36,24065.29,866350.4400000001,3.967430448611111,2.1658761,47856889,846994616,0.05650199906347456,14.304161071777344,2xlarge,True
ai_050_003@scene_cam_03_geometry,9xlarge,36,27396.04400000001,986257.5840000003,4.516542253888891,2.4656439600000004,91647159,1051460076,0.08716180584682513,23.21924591064453,4xlarge,True
ai_050_003@scene_cam_04_geometry,9xlarge,36,23575.583000000002,848720.9880000001,3.8866968084722227,2.12180247,46150518,841163023,0.05486512927708664,14.64901351928711,2xlarge,True
ai_050_004@scene_cam_00_geometry,9xlarge,36,16580.059999999998,596882.1599999999,2.7334071138888887,1.4922053999999996,60826761,760033994,0.08003163211144475,15.753093719482422,4xlarge,True
ai_050_004@scene_cam_01_geometry,9xlarge,36,15903.035000000002,572509.26,2.621792020138889,1.4312731499999998,51687864,753290443,0.06861611544433201,15.218101501464844,4xlarge,True
ai_050_004@scene_cam_02_geometry,9xlarge,36,18124.895000000008,652496.2200000003,2.9880903284722233,1.6312405500000007,62947463,813669854,0.07736241264260971,15.769210815429688,4xlarge,True
ai_050_004@scene_cam_03_geometry,9xlarge,36,18263.57700000001,657488.7720000003,3.010953597083335,1.6437219300000008,65165475,848155540,0.07683198650096655,15.628890991210938,4xlarge,True
ai_050_004@scene_cam_04_geometry,9xlarge,36,18085.539000000004,651079.4040000001,2.981602054583334,1.62769851,67009769,821981092,0.08152227545399549,15.668216705322266,4xlarge,True
ai_050_005@scene_cam_00_geometry,9xlarge,36,16851.866,606667.1760000001,2.778217353055556,1.5166679400000003,62365643,792146665,0.07872991928836814,10.473026275634766,2xlarge,True
ai_050_005@scene_cam_01_geometry,9xlarge,36,17509.546,630343.656,2.8866432086111113,1.5758591399999997,66493568,785372844,0.08466496964847947,10.413970947265625,2xlarge,True
ai_050_005@scene_cam_02_geometry,9xlarge,36,17486.335999999996,629508.0959999999,2.8828167822222217,1.5737702399999995,57338676,784559342,0.0730839248613523,10.559356689453125,2xlarge,True
ai_050_005@scene_cam_03_geometry,9xlarge,36,17575.750000000004,632727.0000000001,2.8975576736111117,1.5818175,56240603,823768274,0.06827235859292148,10.395423889160156,2xlarge,True
ai_050_005@scene_cam_04_geometry,9xlarge,36,17254.014999999992,621144.5399999997,2.844516084027777,1.5528613499999993,58592339,806773259,0.07262553430765112,10.448127746582031,2xlarge,True
ai_050_005@scene_cam_05_geometry,9xlarge,36,15870.903999999999,571352.544,2.616494867777778,1.4283813599999997,56872486,739098157,0.07694848845361145,10.492660522460938,2xlarge,True
ai_050_005@scene_cam_06_geometry,9xlarge,36,17440.831000000006,627869.9160000002,2.875314777361112,1.5696747900000003,51817815,776847635,0.06670267458560263,10.393638610839844,2xlarge,True
ai_051_001@scene_cam_00_geometry,9xlarge,36,21401.836000000003,770466.0960000001,3.5283304627777783,1.9261652400000002,66740445,859988541,0.07760620266218175,19.745738983154297,4xlarge,True
ai_051_001@scene_cam_01_geometry,9xlarge,36,23262.787999999993,837460.3679999998,3.835129077222221,2.0936509199999995,65698527,1003384978,0.06547688917064892,19.835689544677734,4xlarge,True
ai_051_001@scene_cam_02_geometry,9xlarge,36,25060.360000000004,902172.9600000002,4.131478794444445,2.2554324000000006,63489256,946441169,0.06708209456598564,19.639850616455078,4xlarge,True
ai_051_001@scene_cam_03_geometry,9xlarge,36,23654.16200000002,851549.8320000006,3.8996514297222253,2.1288745800000015,65953728,895485157,0.07365139163328421,19.789535522460938,4xlarge,True
ai_051_001@scene_cam_04_geometry,9xlarge,36,19857.339999999997,714864.2399999999,3.2737031361111106,1.7871605999999995,64618156,805655367,0.08020570413453225,19.859752655029297,4xlarge,True
ai_051_002@scene_cam_00_geometry,9xlarge,36,27183.879999999997,978619.6799999999,4.48156466111111,2.4465491999999998,71756801,970068761,0.07397083988770978,13.757434844970703,2xlarge,True
ai_051_002@scene_cam_01_geometry,9xlarge,36,26524.905000000002,954896.5800000001,4.372925310416667,2.38724145,66667325,833212711,0.08001237153474007,13.645458221435547,2xlarge,True
ai_051_002@scene_cam_02_geometry,9xlarge,36,27782.364999999994,1000165.1399999998,4.5802315631944435,2.500412849999999,68859697,862735764,0.07981551231948233,13.574256896972656,2xlarge,True
ai_051_002@scene_cam_03_geometry,9xlarge,36,30801.51700000001,1108854.6120000004,5.07797231652778,2.772136530000001,59324084,1033203675,0.057417608391685214,12.614273071289062,2xlarge,True
ai_051_002@scene_cam_04_geometry,9xlarge,36,28664.443000000003,1031919.9480000001,4.725651922361112,2.57979987,54541726,877157495,0.062180083178791055,12.79443359375,2xlarge,True
ai_051_002@scene_cam_05_geometry,9xlarge,36,29428.244999999995,1059416.8199999998,4.85157316875,2.648542049999999,58547525,929148012,0.06301205431627184,13.429302215576172,2xlarge,True
ai_051_002@scene_cam_06_geometry,9xlarge,36,33848.82199999999,1218557.5919999997,5.580354404722221,3.046393979999999,74264596,1067438205,0.06957273559456306,13.148765563964844,2xlarge,True
ai_051_002@scene_cam_07_geometry,9xlarge,36,35254.176000000014,1269150.3360000006,5.812042626666669,3.1728758400000014,71268898,1244390815,0.057272118325624254,13.49703598022461,2xlarge,True
ai_051_003@scene_cam_00_geometry,9xlarge,36,38589.52499999999,1389222.8999999994,6.361911968749998,3.4730572499999983,55306328,1297047990,0.04264015551190207,20.592117309570312,4xlarge,True
ai_051_003@scene_cam_01_geometry,9xlarge,36,32247.803000000004,1160920.908,5.316408633472223,2.90230227,68307916,921051017,0.07416301023420943,21.826892852783203,4xlarge,False
ai_051_003@scene_cam_02_geometry,9xlarge,36,27094.034999999985,975385.2599999994,4.466752714583331,2.4384631499999987,35675081,800047679,0.044591193670596226,14.095230102539062,2xlarge,True
ai_051_003@scene_cam_03_geometry,9xlarge,36,33499.455,1205980.3800000001,5.522757372916668,3.0149509500000002,191183434,1063010601,0.17985091947356788,25.966064453125,4xlarge,True
ai_051_003@scene_cam_04_geometry,9xlarge,36,53668.945000000014,1932082.0200000005,8.847921904861114,4.83020505,202406962,1766198352,0.11460035718570301,25.146808624267578,4xlarge,True
ai_051_004@scene_cam_00_geometry,9xlarge,36,33543.86400000001,1207579.1040000003,5.530078690000002,3.0189477600000005,44551372,1057134642,0.04214351723041917,8.250919342041016,2xlarge,True
ai_051_004@scene_cam_01_geometry,9xlarge,36,33651.80999999999,1211465.1599999997,5.547874787499999,3.0286628999999987,50116801,1114136146,0.044982654211453976,8.328498840332031,2xlarge,True
ai_051_004@scene_cam_02_geometry,9xlarge,36,34159.861000000004,1229754.9960000003,5.631632639861112,3.0743874900000003,44511400,1008688215,0.04412800639293679,8.066421508789062,2xlarge,True
ai_051_004@scene_cam_03_geometry,9xlarge,36,31258.784000000003,1125316.2240000002,5.153357862222223,2.81329056,37789315,969231123,0.03898896156267982,8.299854278564453,2xlarge,True
ai_051_004@scene_cam_04_geometry,9xlarge,36,33988.715,1223593.7399999998,5.603417320138889,3.058984349999999,49655894,1075706946,0.04616117259876836,8.308795928955078,2xlarge,True
ai_051_004@scene_cam_05_geometry,9xlarge,36,31850.594999999987,1146621.4199999995,5.250924481249998,2.8665535499999986,46170751,1029671579,0.04484026940399799,8.301483154296875,2xlarge,True
ai_051_005@scene_cam_00_geometry,9xlarge,36,24233.668000000005,872412.0480000002,3.995189432777779,2.1810301200000004,32735237,778346852,0.04205738985888517,14.042350769042969,2xlarge,False
ai_051_005@scene_cam_01_geometry,9xlarge,36,27061.491999999995,974213.7119999998,4.461387639444444,2.4355342799999993,48402677,921309535,0.052536824119594074,15.11220932006836,2xlarge,True
ai_051_005@scene_cam_02_geometry,9xlarge,36,26064.634999999987,938326.8599999995,4.297044686805553,2.3458171499999985,61725854,935826309,0.06595866498555557,15.136661529541016,2xlarge,True
ai_051_005@scene_cam_03_geometry,9xlarge,36,25242.857,908742.852,4.1615654526388886,2.2718571299999994,46959459,831267452,0.05649139622514656,13.317012786865234,2xlarge,True
ai_052_001@scene_cam_00_geometry,9xlarge,36,13684.899000000001,492656.36400000006,2.256107654583334,1.23164091,48555758,601708423,0.08069649043287533,5.001827239990234,xlarge,True
ai_052_001@scene_cam_01_geometry,9xlarge,36,13899.693000000001,500388.94800000003,2.2915188320833337,1.2509723700000002,38845919,607054528,0.06399082324281749,4.929866790771484,xlarge,True
ai_052_002@scene_cam_00_geometry,9xlarge,36,22470.360000000008,808932.9600000003,3.704488516666668,2.0223324000000007,41936069,879967968,0.04765635855508777,17.210105895996094,4xlarge,True
ai_052_002@scene_cam_01_geometry,9xlarge,36,21725.890000000007,782132.0400000003,3.581754365277779,1.9553301000000005,41041293,817712249,0.050190385493418234,17.836223602294922,4xlarge,True
ai_052_003@scene_cam_00_geometry,9xlarge,36,18396.642,662279.112,3.0328908408333337,1.65569778,69970382,711767030,0.0983051743770711,9.637710571289062,2xlarge,True
ai_052_003@scene_cam_01_geometry,9xlarge,36,18733.216,674395.7760000001,3.088378804444445,1.68598944,63935098,662423728,0.09651692005815347,9.54727554321289,2xlarge,True
ai_052_004@scene_cam_00_geometry,9xlarge,36,26011.60599999999,936417.8159999996,4.288302266944442,2.3410445399999986,57285743,827296034,0.06924455170300019,18.780017852783203,4xlarge,True
ai_052_004@scene_cam_01_geometry,9xlarge,36,26902.038000000004,968473.3680000001,4.435099875833334,2.42118342,60357512,958679006,0.06295904220520711,18.912269592285156,4xlarge,True
ai_052_005@scene_cam_00_geometry,9xlarge,36,24148.531999999992,869347.1519999998,3.981153817222221,2.1733678799999994,104371589,849961481,0.12279566937222182,14.743499755859375,2xlarge,True
ai_052_005@scene_cam_01_geometry,9xlarge,36,25753.43,927123.48,4.2457390847222225,2.3178086999999996,97165928,912079548,0.10653229557999036,14.83956527709961,2xlarge,True
ai_052_006@scene_cam_00_geometry,9xlarge,36,15031.907000000003,541148.6520000001,2.4781768901388896,1.3528716300000003,63149633,648415333,0.09739071515756399,4.837226867675781,xlarge,True
ai_052_006@scene_cam_01_geometry,9xlarge,36,15644.058000000003,563186.0880000001,2.579096784166667,1.4079652200000004,65831898,693086584,0.0949836564719885,4.75,xlarge,True
ai_052_007@scene_cam_00_geometry,9xlarge,36,21207.89599999999,763484.2559999996,3.496357298888887,1.9087106399999987,30292035,758027784,0.039961642092000156,6.831596374511719,xlarge,True
ai_052_007@scene_cam_01_geometry,9xlarge,36,21728.877999999997,782239.6079999999,3.5822469702777777,1.9555990199999995,31161354,773205654,0.04030150819357563,6.749015808105469,xlarge,True
ai_052_008@scene_cam_00_geometry,9xlarge,36,15970.702000000001,574945.272,2.6329476769444446,1.43736318,37387537,673757444,0.055491093023085025,8.975143432617188,2xlarge,True
ai_052_008@scene_cam_01_geometry,9xlarge,36,16377.015999999996,589572.5759999999,2.6999330544444438,1.4739314399999996,41224181,691144510,0.059646254008441736,8.94980239868164,2xlarge,True
ai_052_009@scene_cam_00_geometry,9xlarge,36,25033.207000000017,901195.4520000006,4.127002320694447,2.2529886300000017,100895618,866612139,0.11642534584898077,11.101852416992188,2xlarge,True
ai_052_009@scene_cam_01_geometry,9xlarge,36,25626.47500000002,922553.1000000008,4.2248091423611145,2.306382750000002,88718603,905765073,0.09794880112362205,11.066699981689453,2xlarge,True
ai_052_010@scene_cam_00_geometry,9xlarge,36,16892.287000000004,608122.3320000002,2.7848812040277786,1.5203058300000003,260008036,744228536,0.34936585124438174,6.078392028808594,xlarge,True
ai_052_010@scene_cam_01_geometry,9xlarge,36,18477.657,665195.652,3.04624706375,1.6629891299999997,305748120,821015596,0.3724023288834089,6.1272735595703125,xlarge,True
ai_053_001@scene_cam_00_geometry,9xlarge,36,9054.621000000001,325966.356,1.4927548787500002,0.81491589,22679837,455774854,0.04976105373290295,3.8638954162597656,xlarge,True
ai_053_002@scene_cam_00_geometry,9xlarge,36,9483.301000000003,341398.8360000001,1.5634275398611117,0.8534970900000002,14123598,455013321,0.031039965970578693,2.0416946411132812,large,True
ai_053_003@scene_cam_00_geometry,9xlarge,36,10962.286999999997,394642.3319999999,1.8072548151388885,0.9866058299999996,13806181,538716892,0.025627896962250814,2.3071746826171875,large,True
ai_053_004@scene_cam_00_geometry,9xlarge,36,10819.972,389518.99199999997,1.7837926061111111,0.9737974799999998,22535431,535734973,0.04206451349219645,1.8249130249023438,large,True
ai_053_005@scene_cam_00_geometry,9xlarge,36,8116.786000000001,292204.29600000003,1.3381423586111112,0.7305107399999999,18806528,413001814,0.045536187402799154,0.7044410705566406,large,True
ai_053_006@scene_cam_00_geometry,9xlarge,36,10921.243000000002,393164.7480000001,1.8004882556944448,0.9829118700000001,15128613,541068457,0.027960626431416606,1.9352455139160156,large,True
ai_053_007@scene_cam_00_geometry,9xlarge,36,13712.554,493651.944,2.2606668886111114,1.23412986,33182445,659694286,0.050299730805914544,4.3217620849609375,xlarge,True
ai_053_007@scene_cam_01_geometry,9xlarge,36,12364.990999999998,445139.6759999999,2.0385061551388888,1.1128491899999997,28576788,566972284,0.05040244259982204,4.212860107421875,xlarge,True
ai_053_008@scene_cam_00_geometry,9xlarge,36,9009.197999999999,324331.12799999997,1.4852663924999998,0.8108278199999999,17958210,446735664,0.04019873819610695,1.8303985595703125,large,True
ai_053_009@scene_cam_00_geometry,9xlarge,36,15124.179000000002,544470.444,2.4933889545833336,1.36117611,24103830,701592716,0.03435587264563334,4.779315948486328,xlarge,True
ai_053_010@scene_cam_00_geometry,9xlarge,36,11983.851999999999,431418.67199999996,1.9756711561111109,1.0785466799999999,26725246,595099883,0.04490884095838412,3.968616485595703,xlarge,True
ai_053_011@scene_cam_00_geometry,9xlarge,36,11380.076000000008,409682.73600000027,1.8761319738888902,1.0242068400000006,9287975,539479963,0.017216533767724012,3.363006591796875,large,False
ai_053_012@scene_cam_00_geometry,9xlarge,36,19552.630999999994,703894.7159999998,3.2234684718055546,1.7597367899999994,28628372,861152937,0.03324423661577781,4.961627960205078,xlarge,True
ai_053_013@scene_cam_00_geometry,9xlarge,36,10835.046000000004,390061.65600000013,1.7862777225000006,0.9751541400000003,13199653,539759012,0.024454715357304677,2.5376319885253906,large,True
ai_053_014@scene_cam_00_geometry,9xlarge,36,15412.796,554860.656,2.540970673888889,1.38715164,27774959,711505898,0.039036864034541006,5.748741149902344,xlarge,True
ai_053_015@scene_cam_00_geometry,9xlarge,36,10894.611,392205.99600000004,1.7960976745833337,0.9805149900000001,8987705,524454258,0.017137252416015276,2.296630859375,large,False
ai_053_016@scene_cam_00_geometry,9xlarge,36,13318.653,479471.50800000003,2.1957279320833334,1.19867877,17833996,651420025,0.027377107420055134,3.853740692138672,xlarge,True
ai_053_017@scene_cam_00_geometry,9xlarge,36,25276.528999999995,909955.0439999998,4.1671166559722215,2.274887609999999,28349359,1106182910,0.025628093458793355,7.755779266357422,2xlarge,True
ai_053_018@scene_cam_00_geometry,9xlarge,36,9170.390000000001,330134.04000000004,1.5118406847222225,0.8253351,14628391,468481086,0.031225147475857754,2.7536239624023438,large,True
ai_053_019@scene_cam_00_geometry,9xlarge,36,12358.15900000001,444893.7240000004,2.0373798240277794,1.112234310000001,20272371,598611647,0.03386564745540275,2.709484100341797,large,True
ai_053_020@scene_cam_00_geometry,9xlarge,36,15072.70100000001,542617.2360000004,2.484902234305557,1.3565430900000006,22673042,709080406,0.03197527643994721,6.0041046142578125,xlarge,True
ai_054_001@scene_cam_00_geometry,9xlarge,36,20080.533000000007,722899.1880000002,3.3104989820833346,1.8072479700000004,37823498,717350723,0.05272664651653247,8.105674743652344,2xlarge,True
ai_054_001@scene_cam_01_geometry,9xlarge,36,19067.296,686422.656,3.1434556044444446,1.7160566399999997,43305206,711246951,0.060886315138664125,8.213130950927734,2xlarge,True
ai_054_002@scene_cam_00_geometry,9xlarge,36,26280.864,946111.104,4.332692440000001,2.36527776,15707294,836087543,0.018786661912985825,5.964649200439453,xlarge,False
ai_054_002@scene_cam_01_geometry,9xlarge,36,29733.832000000006,1070417.9520000003,4.901952581111113,2.6760448800000005,33023756,1010994232,0.03266463344174648,6.2406158447265625,xlarge,True
ai_054_003@scene_cam_00_geometry,9xlarge,36,28854.009000000002,1038744.324,4.756903983750001,2.59686081,42917060,915937703,0.046855872249206884,11.152702331542969,2xlarge,True
ai_054_003@scene_cam_01_geometry,9xlarge,36,24362.245,877040.82,4.0163867798611115,2.1926020499999996,36128024,767632905,0.04706419404988899,11.184467315673828,2xlarge,True
ai_054_004@scene_cam_00_geometry,9xlarge,36,20785.332999999995,748271.9879999998,3.4266930931944435,1.8706799699999994,35438596,744507270,0.04760006708866658,9.698089599609375,2xlarge,True
ai_054_004@scene_cam_01_geometry,9xlarge,36,21073.045000000006,758629.6200000002,3.4741256131944454,1.8965740500000006,51602085,786211632,0.06563383559809759,10.062156677246094,2xlarge,True
ai_054_005@scene_cam_00_geometry,9xlarge,36,27076.717000000004,974761.8120000002,4.463897649861112,2.43690453,42149603,886086635,0.0475682640219486,15.5274658203125,4xlarge,True
ai_054_005@scene_cam_01_geometry,9xlarge,36,28608.640000000003,1029911.0400000002,4.716452177777779,2.5747776,39417395,973579385,0.04048708878526634,15.041191101074219,2xlarge,True
ai_054_006@scene_cam_00_geometry,9xlarge,36,24065.71399999999,866365.7039999996,3.9675003497222208,2.1659142599999988,37370702,898208545,0.041605818835758236,10.191822052001953,2xlarge,True
ai_054_006@scene_cam_01_geometry,9xlarge,36,23855.504999999983,858798.1799999994,3.9328450604166636,2.146995449999998,42117944,850437959,0.04952500479814542,10.237274169921875,2xlarge,True
ai_054_007@scene_cam_00_geometry,9xlarge,36,28010.457000000006,1008376.4520000002,4.617835063750001,2.52094113,53797117,953083854,0.05644531357258729,14.312305450439453,2xlarge,True
ai_054_007@scene_cam_01_geometry,9xlarge,36,32337.967,1164166.812,5.331273170694446,2.9104170299999996,54844086,1036022758,0.05293714406995681,14.224857330322266,2xlarge,True
ai_054_007@scene_cam_02_geometry,9xlarge,36,32921.516,1185174.5760000001,5.427477707222223,2.96293644,55832875,1089304969,0.05125550382025293,14.382926940917969,2xlarge,True
ai_054_008@scene_cam_00_geometry,9xlarge,36,21058.215000000004,758095.7400000001,3.4716807229166675,1.8952393500000002,38802996,709240159,0.05471065831172146,7.870903015136719,2xlarge,True
ai_054_008@scene_cam_01_geometry,9xlarge,36,23690.567999999996,852860.4479999999,3.905653363333333,2.1321511199999996,35208934,847016866,0.041568161642722236,7.855518341064453,2xlarge,True
ai_054_009@scene_cam_00_geometry,9xlarge,36,19477.035000000003,701173.2600000001,3.211005631250001,1.7529331500000003,30385643,690762023,0.04398858360515283,10.991321563720703,2xlarge,True
ai_054_009@scene_cam_01_geometry,9xlarge,36,20525.215999999997,738907.7759999998,3.383809915555555,1.8472694399999994,31491880,724998673,0.04343715536704162,10.950702667236328,2xlarge,True
ai_054_010@scene_cam_00_geometry,9xlarge,36,26663.572000000004,959888.5920000002,4.395786106111112,2.39972148,53795840,864756099,0.06220926347002266,14.721744537353516,2xlarge,True
ai_054_010@scene_cam_01_geometry,9xlarge,36,31342.09,1128315.24,5.167091781944444,2.8207881,57059166,1036241760,0.0550635654752999,14.671905517578125,2xlarge,True
ai_055_001@scene_cam_00_geometry,9xlarge,36,22595.556999999997,813440.0519999999,3.725128633194444,2.0336001299999995,27894117,739173153,0.037736918456506764,6.054847717285156,xlarge,True
ai_055_001@scene_cam_01_geometry,9xlarge,36,23081.702,830941.272,3.805275038055556,2.07735318,28764876,865617920,0.033230453454568036,6.149974822998047,xlarge,True
ai_055_002@scene_cam_00_geometry,9xlarge,36,20509.658999999992,738347.7239999997,3.381245171249999,1.845869309999999,57973820,761742860,0.07610681116197138,8.133293151855469,2xlarge,True
ai_055_002@scene_cam_01_geometry,9xlarge,36,20275.609999999997,729921.9599999998,3.342659593055555,1.8248048999999993,62272633,815008032,0.07640738563911478,8.023818969726562,2xlarge,True
ai_055_003@scene_cam_00_geometry,9xlarge,36,22526.459999999985,810952.5599999995,3.7137372249999974,2.0273813999999986,27562033,761544787,0.036192267967031594,6.289817810058594,xlarge,True
ai_055_003@scene_cam_01_geometry,9xlarge,36,21069.189000000002,758490.8040000001,3.4734899087500004,1.89622701,26934634,643148237,0.04187935603405844,6.428466796875,xlarge,True
ai_055_004@scene_cam_00_geometry,9xlarge,36,22958.231999999996,826496.3519999998,3.7849196366666664,2.0662408799999996,35399845,831153689,0.042591214439042215,5.841865539550781,xlarge,True
ai_055_004@scene_cam_01_geometry,9xlarge,36,27018.353,972660.708,4.454275695972222,2.4316517699999998,30348425,956277749,0.03173599409976442,5.773368835449219,xlarge,False
ai_055_005@scene_cam_00_geometry,9xlarge,36,28365.555000000008,1021159.9800000002,4.676376914583335,2.5528999500000005,53293125,929771321,0.05731852961724123,12.818359375,2xlarge,True
ai_055_005@scene_cam_01_geometry,9xlarge,36,30368.465999999993,1093264.7759999998,5.006579047499999,2.7331619399999996,54318378,977695244,0.05555757618066106,12.789573669433594,2xlarge,True
ai_055_006@scene_cam_00_geometry,9xlarge,36,23902.770000000004,860499.7200000002,3.940637220833334,2.1512493000000004,49420959,896705680,0.05511391318498172,11.031196594238281,2xlarge,True
ai_055_006@scene_cam_01_geometry,9xlarge,36,24882.853000000003,895782.7080000001,4.102214793194445,2.23945677,51071726,871046394,0.05863261285712871,10.904544830322266,2xlarge,True
ai_055_007@scene_cam_00_geometry,9xlarge,36,23191.259999999987,834885.3599999995,3.823336891666665,2.0872133999999987,38999546,760025925,0.051313441709241694,5.298377990722656,xlarge,True
ai_055_007@scene_cam_01_geometry,9xlarge,36,26888.072,967970.592,4.432797425555556,2.41992648,23706411,820610033,0.028888765731188665,4.551017761230469,xlarge,False
ai_055_008@scene_cam_00_geometry,9xlarge,36,20861.777000000013,751023.9720000004,3.4392957359722245,1.877559930000001,31666183,791238334,0.04002104250929784,7.565593719482422,xlarge,True
ai_055_008@scene_cam_01_geometry,9xlarge,36,17702.651999999984,637295.4719999994,2.918478878333331,1.5932386799999985,30586698,685765877,0.04460224549784649,7.572170257568359,xlarge,True
ai_055_008@scene_cam_02_geometry,9xlarge,36,21553.16999999999,775914.1199999996,3.5532795541666653,1.9397852999999992,31939222,741702238,0.043062054236379425,7.458152770996094,xlarge,True
ai_055_009@scene_cam_00_geometry,9xlarge,36,32654.805000000004,1175572.9800000002,5.383507435416668,2.9389324500000003,597034321,1408124624,0.4239925293714628,19.231891632080078,4xlarge,True
ai_055_009@scene_cam_01_geometry,9xlarge,36,36751.24499999999,1323044.8199999996,6.058851085416665,3.3076120499999986,626432107,1533640994,0.40846072154484936,19.089092254638672,4xlarge,True
ai_055_010@scene_cam_00_geometry,9xlarge,36,17693.502999999993,636966.1079999998,2.916970564027777,1.5924152699999992,20151939,733071652,0.027489726202098455,5.579597473144531,xlarge,False
ai_055_010@scene_cam_01_geometry,9xlarge,36,19521.647000000004,702779.2920000001,3.21836041513889,1.7569482300000003,25892840,713360543,0.036296989305168226,5.6237335205078125,xlarge,True
ai_001_001@scene_cam_00_pre,2xlarge,8,29130.823999999997,233046.59199999998,1.2461519155555554,0.5826164799999999,456358545,768758120,0.593630861421015,1.1663436889648438,large,True
ai_001_002@scene_cam_00_pre,2xlarge,8,22309.65099999999,178477.20799999993,0.9543572927777773,0.4461930199999998,377146880,571114364,0.6603701531135014,0.4106254577636719,large,True
ai_001_002@scene_cam_01_pre,2xlarge,8,17565.971999999998,140527.77599999998,0.7514332466666666,0.3513194399999999,178816392,455387440,0.3926686954739024,0.40460968017578125,large,True
ai_001_002@scene_cam_02_pre,2xlarge,8,20037.010000000002,160296.08000000002,0.8571387611111112,0.4007402,298345644,518199253,0.5757353803055366,0.41431427001953125,large,True
ai_001_002@scene_cam_03_pre,2xlarge,8,20914.139000000003,167313.11200000002,0.8946603905555557,0.4182827800000001,265128743,539889454,0.49107968499047583,0.40215301513671875,large,True
ai_001_003@scene_cam_00_pre,2xlarge,8,23690.743000000002,189525.94400000002,1.0134373394444445,0.47381486,344384455,591228146,0.5824899530409028,0.5996284484863281,large,True
ai_001_004@scene_cam_00_pre,2xlarge,8,24769.181999999997,198153.45599999998,1.0595705633333332,0.49538363999999996,458170444,647169286,0.70796073594877,0.5530548095703125,large,True
ai_001_005@scene_cam_00_pre,2xlarge,8,14849.519999999997,118796.15999999997,0.6352294666666666,0.29699039999999993,225109879,381522434,0.5900305170521113,0.7867546081542969,large,True
ai_001_005@scene_cam_01_pre,2xlarge,8,19358.855999999996,154870.84799999997,0.8281288399999999,0.38717711999999993,277294626,500221384,0.5543438063015714,0.7696418762207031,large,True
ai_001_005@scene_cam_02_pre,2xlarge,8,25290.55499999999,202324.43999999992,1.0818737416666662,0.5058110999999997,313877978,650026725,0.4828693435642973,0.7739677429199219,large,True
ai_001_005@scene_cam_03_pre,2xlarge,8,26018.800000000003,208150.40000000002,1.1130264444444444,0.520376,270575364,675001449,0.40085153061649204,0.7750587463378906,large,True
